cluster_id,n_voxels,peak_value,peak_i,peak_j,peak_k,peak_x,peak_y,peak_z,com_x,com_y,com_z,HO_cortical_label,HO_subcortical_label,best_label
1,1,1.0,4,45,28,-81.77244392037392,-25.224611312150955,-18.823638916015625,-81.77244392037392,-25.224611312150955,-18.823638916015625,,,
2,13,1.0,4,50,30,-82.21376758813858,-15.23435428738594,-14.823638916015625,-78.92072283075406,-13.086932160533394,-14.823638916015625,,,
3,3,1.0,4,51,23,-82.30203232169151,-13.236302882432938,-28.823638916015625,-80.30398580431938,-13.148038364946842,-28.823638916015625,,,
4,1,1.0,4,53,35,-82.47856178879738,-9.240200072526932,-4.823638916015625,-82.47856178879738,-9.240200072526932,-4.823638916015625,,,
5,4,1.0,4,54,31,-82.56682652235031,-7.242148667573929,-12.823638916015625,-80.59084618836641,-6.654371298849583,-12.823638916015625,,,
6,1,1.0,5,58,32,-80.92183893918991,0.8383214697241783,-10.823638916015625,-80.92183893918991,0.8383214697241783,-10.823638916015625,,,
7,1,1.0,5,58,34,-80.92183893918991,0.8383214697241783,-6.823638916015625,-80.92183893918991,0.8383214697241783,-6.823638916015625,,,
8,1,1.0,6,38,31,-77.15849775075912,-39.034442111849785,-12.823638916015625,-77.15849775075912,-39.034442111849785,-12.823638916015625,,,
9,2,1.0,6,47,30,-77.95288035273552,-21.05197946727276,-14.823638916015625,-76.95385709404945,-21.00784720852971,-14.823638916015625,,,
10,2,1.0,6,48,32,-78.04114508628845,-19.053928062319756,-10.823638916015625,-77.04212182760239,-19.009795803576708,-10.823638916015625,,,
11,3,1.0,6,49,25,-78.12940981984138,-17.055876657366753,-24.823638916015625,-76.13136330246925,-16.967612139880657,-24.823638916015625,,,
12,1,1.0,6,53,34,-78.48246875405312,-9.063671037554741,-6.823638916015625,-78.48246875405312,-9.063671037554741,-6.823638916015625,,,
13,3,1.0,6,54,25,-78.57073348760605,-7.065619632601738,-24.823638916015625,-77.23870247602463,-7.006776620944336,-24.15697224934896,,,
14,1,1.0,6,62,35,-79.27685135602951,8.918791607022285,-4.823638916015625,-79.27685135602951,8.918791607022285,-4.823638916015625,,,
15,1,1.0,7,46,22,-75.86656910181046,-22.961766354739666,-30.823638916015625,-75.86656910181046,-22.961766354739666,-30.823638916015625,,,
16,3,1.0,8,40,38,-73.33893418312073,-34.86181026697159,1.176361083984375,-71.3408876657486,-34.77354574948549,1.176361083984375,,,
17,6,1.0,8,44,43,-73.69199311733246,-26.869604647159576,11.176361083984375,-70.3619155883789,-26.72249711801608,12.843027750651046,,,
18,1,1.0,8,45,28,-73.78025785088539,-24.871553242206573,-18.823638916015625,-73.78025785088539,-24.871553242206573,-18.823638916015625,,,
19,1,1.0,8,46,43,-73.86852258443832,-22.87350183725357,11.176361083984375,-73.86852258443832,-22.87350183725357,11.176361083984375,,,
20,1,1.0,8,48,40,-74.04505205154419,-18.877399027347565,5.176361083984375,-74.04505205154419,-18.877399027347565,5.176361083984375,,,
21,1,1.0,8,48,55,-74.04505205154419,-18.877399027347565,35.176361083984375,-74.04505205154419,-18.877399027347565,35.176361083984375,,,
22,1,1.0,8,53,49,-74.48637571930885,-8.88714200258255,23.176361083984375,-74.48637571930885,-8.88714200258255,23.176361083984375,,,
23,3,1.0,8,57,25,-74.83943465352058,-0.8949363827705383,-24.823638916015625,-73.5956683754921,1.1619580338398663,-25.49030558268229,,,
24,1,1.0,8,57,27,-74.83943465352058,-0.8949363827705383,-20.823638916015625,-74.83943465352058,-0.8949363827705383,-20.823638916015625,,,
25,6,1.0,8,57,38,-74.83943465352058,-0.8949363827705383,1.176361083984375,-72.9002312918504,0.5253624046842162,3.5096944173177036,,,
26,1,1.0,8,61,48,-75.19249358773232,7.097269237041473,21.176361083984375,-75.19249358773232,7.097269237041473,21.176361083984375,,,
27,46,1.0,8,64,57,-75.45728778839111,13.091423451900482,39.176361083984375,-70.7561024064603,15.039926780630708,40.3937523883322,,,
28,2,1.0,8,68,23,-75.81034672260284,21.083629071712494,-28.823638916015625,-75.85447908937931,22.082654774188995,-27.823638916015625,,,
29,1,1.0,8,70,52,-75.98687618970871,25.0797318816185,29.176361083984375,-75.98687618970871,25.0797318816185,29.176361083984375,,,
30,2,1.0,8,71,45,-76.07514092326164,27.077783286571503,15.176361083984375,-75.07611766457558,27.12191554531455,15.176361083984375,,,
31,6,1.0,8,74,24,-76.33993512392044,33.07193750143051,-26.823638916015625,-72.4615284005801,35.91253507634002,-22.823638916015625,,,
32,1,1.0,8,77,27,-76.60472932457924,39.06609171628952,-20.823638916015625,-76.60472932457924,39.06609171628952,-20.823638916015625,,,
33,1,1.0,9,38,57,-71.16435819864273,-38.7696485593915,39.176361083984375,-71.16435819864273,-38.7696485593915,39.176361083984375,,,
34,1,1.0,9,42,20,-71.51741713285446,-30.777442939579487,-34.823638916015625,-71.51741713285446,-30.777442939579487,-34.823638916015625,,,
35,4,1.0,9,46,55,-71.87047606706619,-22.785237319767475,35.176361083984375,-71.87047606706619,-22.785237319767475,38.176361083984375,,,
36,2,1.0,9,48,53,-72.04700553417206,-18.78913450986147,31.176361083984375,-71.04798227548599,-18.74500225111842,31.176361083984375,,,
37,1,1.0,9,60,50,-73.10618233680725,5.187482349574566,25.176361083984375,-73.10618233680725,5.187482349574566,25.176361083984375,,,
38,1,1.0,9,65,38,-73.54750600457191,15.17773937433958,1.176361083984375,-73.54750600457191,15.17773937433958,1.176361083984375,,,
39,3,1.0,9,66,20,-73.63577073812485,17.175790779292583,-34.823638916015625,-72.33316130439441,17.900650925934286,-34.823638916015625,,,
40,1,1.0,9,67,52,-73.72403547167778,19.173842184245586,29.176361083984375,-73.72403547167778,19.173842184245586,29.176361083984375,,,
41,2,1.0,9,70,40,-73.98882967233658,25.167996399104595,5.176361083984375,-72.98980641365051,25.212128657847643,5.176361083984375,,,
42,2,1.0,9,74,43,-74.34188860654831,33.16020201891661,11.176361083984375,-74.38602097332478,34.15922772139311,12.176361083984375,,,
43,3,1.0,10,26,50,-68.1071348786354,-62.65800090134144,25.176361083984375,-66.10908836126328,-62.56973638385534,24.509694417317704,,,
44,12,1.0,10,27,47,-68.19539961218834,-60.659949496388435,19.176361083984375,-61.664971458415195,-61.20561123328905,19.009694417317704,,,
45,1,1.0,10,29,41,-68.3719290792942,-56.66384668648243,7.176361083984375,-68.3719290792942,-56.66384668648243,7.176361083984375,,,
46,1,1.0,10,38,53,-69.1663116812706,-38.6813840419054,31.176361083984375,-69.1663116812706,-38.6813840419054,31.176361083984375,,,
47,2,1.0,10,45,53,-69.78416481614113,-24.695024207234383,31.176361083984375,-68.82927392423153,-23.651866246014833,32.176361083984375,,,
48,1,1.0,10,47,34,-69.960694283247,-20.698921397328377,-6.823638916015625,-69.960694283247,-20.698921397328377,-6.823638916015625,,Left Cerebral Cortex,Left Cerebral Cortex
49,1,1.0,10,50,33,-70.22548848390579,-14.704767182469368,-8.823638916015625,-70.22548848390579,-14.704767182469368,-8.823638916015625,,,
50,2,1.0,10,50,39,-70.22548848390579,-14.704767182469368,3.176361083984375,-69.22646522521973,-14.66063492372632,4.176361083984375,,,
51,1,1.0,10,52,30,-70.40201795101166,-10.708664372563362,-14.823638916015625,-70.40201795101166,-10.708664372563362,-14.823638916015625,,,
52,11,1.0,10,52,56,-70.40201795101166,-10.708664372563362,37.176361083984375,-66.76920610124415,-10.548183431679547,32.08545199307528,,,
53,1,1.0,10,53,39,-70.49028268456459,-8.71061296761036,3.176361083984375,-70.49028268456459,-8.71061296761036,3.176361083984375,,,
54,1,1.0,10,54,52,-70.57854741811752,-6.712561562657356,29.176361083984375,-70.57854741811752,-6.712561562657356,29.176361083984375,,,
55,1,1.0,10,56,29,-70.75507688522339,-2.7164587527513504,-16.823638916015625,-70.75507688522339,-2.7164587527513504,-16.823638916015625,,,
56,1,1.0,10,57,36,-70.84334161877632,-0.7184073477983475,-2.823638916015625,-70.84334161877632,-0.7184073477983475,-2.823638916015625,,,
57,1,1.0,10,62,45,-71.28466528654099,9.271849676966667,15.176361083984375,-71.28466528654099,9.271849676966667,15.176361083984375,,,
58,4,1.0,10,64,40,-71.46119475364685,13.267952486872673,5.176361083984375,-68.50825734436512,14.399374965578318,5.676361083984375,,,
59,1,1.0,10,68,23,-71.81425368785858,21.260158106684685,-28.823638916015625,-71.81425368785858,21.260158106684685,-28.823638916015625,,,
60,1,1.0,10,70,51,-71.99078315496445,25.25626091659069,27.176361083984375,-71.99078315496445,25.25626091659069,27.176361083984375,,,
61,2,1.0,10,72,57,-72.16731262207031,29.252363726496696,39.176361083984375,-71.16828936338425,29.296495985239744,39.176361083984375,,,
62,9,1.0,10,73,54,-72.25557735562325,31.2504151314497,33.176361083984375,-68.97453578975465,32.5075512189004,33.3985833062066,,,
63,10,1.0,10,74,35,-72.34384208917618,33.2484665364027,-4.823638916015625,-69.24405886828899,35.58754630982875,-4.623638916015622,,,
64,5,1.0,10,77,20,-72.60863628983498,39.24262075126171,-34.823638916015625,-71.06315791606903,40.5120632082224,-34.423638916015626,,,
65,22,1.0,10,79,45,-72.78516575694084,43.23872356116772,15.176361083984375,-68.36049991168758,46.07311977107415,11.994542902166188,,,
66,1,1.0,11,35,31,-66.90347096323967,-44.58727373927832,-12.823638916015625,-66.90347096323967,-44.58727373927832,-12.823638916015625,"Middle Temporal Gyrus, posterior division",Left Cerebral Cortex,"Middle Temporal Gyrus, posterior division"
67,1,1.0,11,36,55,-66.9917356967926,-42.589222334325314,35.176361083984375,-66.9917356967926,-42.589222334325314,35.176361083984375,,Left Cerebral Cortex,Left Cerebral Cortex
68,2,1.0,11,38,25,-67.16826516389847,-38.59311952441931,-24.823638916015625,-66.1692419052124,-38.54898726567626,-24.823638916015625,,,
69,2,1.0,11,41,25,-67.43305936455727,-32.5989653095603,-24.823638916015625,-67.47719173133373,-31.599939607083797,-24.823638916015625,,,
70,2,1.0,11,46,41,-67.87438303232193,-22.608708284795284,7.176361083984375,-67.9185153990984,-21.609682582318783,7.176361083984375,"Superior Temporal Gyrus, posterior division",Left Cerebral Cortex,"Superior Temporal Gyrus, posterior division"
71,2,1.0,11,46,44,-67.87438303232193,-22.608708284795284,13.176361083984375,-66.87535977363586,-22.564576026052237,13.176361083984375,,Left Cerebral Cortex,Left Cerebral Cortex
72,3,1.0,11,50,35,-68.22744196653366,-14.616502664983273,-4.823638916015625,-67.6202696164449,-13.25504688918592,-3.4903055826822964,,Left Cerebral Cortex,Left Cerebral Cortex
73,1,1.0,11,55,35,-68.66876563429832,-4.626245640218258,-4.823638916015625,-68.66876563429832,-4.626245640218258,-4.823638916015625,,,
74,1,1.0,11,56,25,-68.75703036785126,-2.628194235265255,-24.823638916015625,-68.75703036785126,-2.628194235265255,-24.823638916015625,,,
75,1,1.0,11,57,34,-68.84529510140419,-0.630142830312252,-6.823638916015625,-68.84529510140419,-0.630142830312252,-6.823638916015625,,,
76,21,1.0,11,60,38,-69.11008930206299,5.364011384546757,1.176361083984375,-63.45449921346846,4.6605395979824635,1.9382658458891342,,,
77,1,1.0,11,61,23,-69.19835403561592,7.36206278949976,-28.823638916015625,-69.19835403561592,7.36206278949976,-28.823638916015625,,,
78,1,1.0,11,61,56,-69.19835403561592,7.36206278949976,37.176361083984375,-69.19835403561592,7.36206278949976,37.176361083984375,,,
79,1,1.0,11,62,39,-69.28661876916885,9.360114194452763,3.176361083984375,-69.28661876916885,9.360114194452763,3.176361083984375,,,
80,1,1.0,11,63,25,-69.37488350272179,11.358165599405766,-24.823638916015625,-69.37488350272179,11.358165599405766,-24.823638916015625,,,
81,1,1.0,11,63,36,-69.37488350272179,11.358165599405766,-2.823638916015625,-69.37488350272179,11.358165599405766,-2.823638916015625,,,
82,1,1.0,11,64,33,-69.46314823627472,13.356217004358768,-8.823638916015625,-69.46314823627472,13.356217004358768,-8.823638916015625,,,
83,1,1.0,11,65,16,-69.55141296982765,15.354268409311771,-42.823638916015625,-69.55141296982765,15.354268409311771,-42.823638916015625,,,
84,1,1.0,11,65,22,-69.55141296982765,15.354268409311771,-30.823638916015625,-69.55141296982765,15.354268409311771,-30.823638916015625,,,
85,1,1.0,11,65,25,-69.55141296982765,15.354268409311771,-24.823638916015625,-69.55141296982765,15.354268409311771,-24.823638916015625,,,
86,18,1.0,11,67,25,-69.72794243693352,19.350371219217777,-24.823638916015625,-64.4912065896723,19.13682825821968,-21.71252780490451,,,
87,2,1.0,11,72,36,-70.16926610469818,29.340628243982792,-2.823638916015625,-69.17024284601212,29.38476050272584,-3.823638916015625,,,
88,1,1.0,11,74,43,-70.34579557180405,33.3367310538888,11.176361083984375,-70.34579557180405,33.3367310538888,11.176361083984375,,,
89,9,1.0,11,77,16,-70.61058977246284,39.33088526874781,-42.823638916015625,-66.82669471369849,39.27560142344899,-41.71252780490451,,,
90,2,1.0,11,80,28,-70.87538397312164,45.325039483606815,-18.823638916015625,-70.91951633989811,46.32406518608332,-18.823638916015625,,,
91,11,1.0,11,80,48,-70.87538397312164,45.325039483606815,21.176361083984375,-69.13921871510419,47.22169032218781,21.90363381125711,,,
92,2,1.0,11,83,38,-71.14017817378044,51.319193698465824,1.176361083984375,-71.18431054055691,52.318219400942326,0.176361083984375,,,
93,1,1.0,11,87,42,-71.49323710799217,59.311399318277836,9.176361083984375,-71.49323710799217,59.311399318277836,9.176361083984375,,,
94,1,1.0,12,24,49,-63.93451237678528,-66.47757467627525,23.176361083984375,-63.93451237678528,-66.47757467627525,23.176361083984375,,,
95,2,1.0,12,34,26,-64.8171597123146,-46.497060626745224,-22.823638916015625,-63.81813645362854,-46.452928368002176,-22.823638916015625,,Left Cerebral Cortex,Left Cerebral Cortex
96,3,1.0,12,34,56,-64.8171597123146,-46.497060626745224,37.176361083984375,-62.84853477279346,-45.742778974274785,36.509694417317704,"Supramarginal Gyrus, posterior division",Left Cerebral Cortex,"Supramarginal Gyrus, posterior division"
97,1,1.0,12,35,42,-64.90542444586754,-44.49900922179222,9.176361083984375,-64.90542444586754,-44.49900922179222,9.176361083984375,"Supramarginal Gyrus, posterior division",Left Cerebral Cortex,"Supramarginal Gyrus, posterior division"
98,4,1.0,12,38,53,-65.17021864652634,-38.50485500693321,31.176361083984375,-64.69277320057154,-37.98327602632344,32.176361083984375,"Supramarginal Gyrus, anterior division",Left Cerebral Cortex,"Supramarginal Gyrus, anterior division"
99,1,1.0,12,42,62,-65.52327758073807,-30.5126493871212,49.176361083984375,-65.52327758073807,-30.5126493871212,49.176361083984375,,,
100,1,1.0,12,43,27,-65.611542314291,-28.514597982168198,-20.823638916015625,-65.611542314291,-28.514597982168198,-20.823638916015625,"Middle Temporal Gyrus, posterior division",Left Cerebral Cortex,"Middle Temporal Gyrus, posterior division"
101,1,1.0,12,44,16,-65.69980704784393,-26.516546577215195,-42.823638916015625,-65.69980704784393,-26.516546577215195,-42.823638916015625,,,
102,1,1.0,12,44,21,-65.69980704784393,-26.516546577215195,-32.823638916015625,-65.69980704784393,-26.516546577215195,-32.823638916015625,,,
103,1,1.0,12,45,52,-65.78807178139687,-24.51849517226219,29.176361083984375,-65.78807178139687,-24.51849517226219,29.176361083984375,"Supramarginal Gyrus, anterior division",Left Cerebral Cortex,"Supramarginal Gyrus, anterior division"
104,1,1.0,12,53,33,-66.49418964982033,-8.534083932638168,-8.823638916015625,-66.49418964982033,-8.534083932638168,-8.823638916015625,,Left Cerebral Cortex,Left Cerebral Cortex
105,1,1.0,12,55,50,-66.6707191169262,-4.5379811227321625,25.176361083984375,-66.6707191169262,-4.5379811227321625,25.176361083984375,,,
106,1,1.0,12,57,49,-66.84724858403206,-0.5418783128261566,23.176361083984375,-66.84724858403206,-0.5418783128261566,23.176361083984375,,,
107,1,1.0,12,59,47,-67.02377805113792,3.4542244970798492,19.176361083984375,-67.02377805113792,3.4542244970798492,19.176361083984375,,,
108,7,1.0,12,62,48,-67.28857225179672,9.448378711938858,21.176361083984375,-62.99443475263459,9.352081048701493,19.747789655412944,,,
109,1,1.0,12,62,51,-67.28857225179672,9.448378711938858,27.176361083984375,-67.28857225179672,9.448378711938858,27.176361083984375,,,
110,5,1.0,12,64,52,-67.46510171890259,13.444481521844864,29.176361083984375,-66.7188419520855,14.67861817181111,29.57636108398438,,,
111,1,1.0,12,70,28,-67.99469012022018,25.43278995156288,-18.823638916015625,-67.99469012022018,25.43278995156288,-18.823638916015625,,,
112,1,1.0,12,70,31,-67.99469012022018,25.43278995156288,-12.823638916015625,-67.99469012022018,25.43278995156288,-12.823638916015625,,,
113,1,1.0,12,74,32,-68.34774905443192,33.42499557137489,-10.823638916015625,-68.34774905443192,33.42499557137489,-10.823638916015625,,,
114,1,1.0,12,84,45,-69.23039638996124,53.40550962090492,15.176361083984375,-69.23039638996124,53.40550962090492,15.176361083984375,,,
115,1,1.0,13,28,27,-62.28952479362488,-58.397104538977146,-20.823638916015625,-62.28952479362488,-58.397104538977146,-20.823638916015625,,,
116,1,1.0,13,38,12,-63.172172129154205,-38.41659048944712,-50.823638916015625,-63.172172129154205,-38.41659048944712,-50.823638916015625,,,
117,2,1.0,13,41,40,-63.436966329813,-32.42243627458811,5.176361083984375,-62.43794307112694,-32.37830401584506,5.176361083984375,"Superior Temporal Gyrus, posterior division",Left Cerebral Cortex,"Superior Temporal Gyrus, posterior division"
118,1,1.0,13,43,24,-63.61349579691887,-28.426333464682102,-26.823638916015625,-63.61349579691887,-28.426333464682102,-26.823638916015625,"Inferior Temporal Gyrus, posterior division",Left Cerebral Cortex,"Inferior Temporal Gyrus, posterior division"
119,15,1.0,13,46,49,-63.87828999757767,-22.432179249823093,23.176361083984375,-61.09867781996727,-21.908998644351954,28.643027750651044,Postcentral Gyrus,Left Cerebral Cortex,Postcentral Gyrus
120,3,1.0,13,49,18,-64.14308419823647,-16.438025034964085,-38.823638916015625,-63.477068692445755,-16.40860352913539,-37.49030558268229,,,
121,1,1.0,13,49,21,-64.14308419823647,-16.438025034964085,-32.823638916015625,-64.14308419823647,-16.438025034964085,-32.823638916015625,,,
122,1,1.0,13,53,43,-64.4961431324482,-8.445819415152073,11.176361083984375,-64.4961431324482,-8.445819415152073,11.176361083984375,Postcentral Gyrus,Left Cerebral Cortex,Postcentral Gyrus
123,3,1.0,13,53,45,-64.4961431324482,-8.445819415152073,15.176361083984375,-64.52556471029918,-7.779802280167729,15.843027750651046,Postcentral Gyrus,Left Cerebral Cortex,Postcentral Gyrus
124,4,1.0,13,53,60,-64.4961431324482,-8.445819415152073,45.176361083984375,-64.54027549922466,-7.446793712675571,46.176361083984375,,,
125,4,1.0,13,62,35,-65.29052573442459,9.536643229424953,-4.823638916015625,-62.770901404321194,9.147461025044322,-6.823638916015625,,,
126,1,1.0,13,65,47,-65.55531993508339,15.530797444283962,19.176361083984375,-65.55531993508339,15.530797444283962,19.176361083984375,,,
127,1,1.0,13,68,49,-65.82011413574219,21.52495165914297,23.176361083984375,-65.82011413574219,21.52495165914297,23.176361083984375,,,
128,1,1.0,13,70,45,-65.99664360284805,25.521054469048977,15.176361083984375,-65.99664360284805,25.521054469048977,15.176361083984375,,,
129,1,1.0,13,71,43,-66.08490833640099,27.51910587400198,11.176361083984375,-66.08490833640099,27.51910587400198,11.176361083984375,,,
130,1,1.0,13,71,53,-66.08490833640099,27.51910587400198,31.176361083984375,-66.08490833640099,27.51910587400198,31.176361083984375,,,
131,6,1.0,13,72,28,-66.17317306995392,29.517157278954983,-18.823638916015625,-64.43458036084971,27.92566820606592,-17.823638916015625,,,
132,1,1.0,13,72,56,-66.17317306995392,29.517157278954983,37.176361083984375,-66.17317306995392,29.517157278954983,37.176361083984375,,,
133,1,1.0,13,76,49,-66.52623200416565,37.509362898766994,23.176361083984375,-66.52623200416565,37.509362898766994,23.176361083984375,,,
134,1,1.0,13,79,27,-66.79102620482445,43.503517113626,-20.823638916015625,-66.79102620482445,43.503517113626,-20.823638916015625,,,
135,18,1.0,13,83,30,-67.14408513903618,51.495722733438015,-14.823638916015625,-62.15877603822284,51.93838973881469,-16.71252780490451,,,
136,1,1.0,13,83,40,-67.14408513903618,51.495722733438015,5.176361083984375,-67.14408513903618,51.495722733438015,5.176361083984375,,,
137,1,1.0,13,84,36,-67.23234987258911,53.49377413839102,-2.823638916015625,-67.23234987258911,53.49377413839102,-2.823638916015625,,,
138,1,1.0,13,88,42,-67.58540880680084,61.48597975820303,9.176361083984375,-67.58540880680084,61.48597975820303,9.176361083984375,,,
139,1,1.0,14,24,32,-59.938419342041016,-66.30104564130306,-10.823638916015625,-59.938419342041016,-66.30104564130306,-10.823638916015625,"Lateral Occipital Cortex, inferior division",Left Cerebral Cortex,"Lateral Occipital Cortex, inferior division"
140,1,1.0,14,34,41,-60.82106667757034,-46.32053159177303,7.176361083984375,-60.82106667757034,-46.32053159177303,7.176361083984375,"Supramarginal Gyrus, posterior division",Left Cerebral Cortex,"Supramarginal Gyrus, posterior division"
141,1,1.0,14,36,34,-60.99759614467621,-42.32442878186703,-6.823638916015625,-60.99759614467621,-42.32442878186703,-6.823638916015625,"Middle Temporal Gyrus, posterior division",Left Cerebral Cortex,"Middle Temporal Gyrus, posterior division"
142,3,1.0,14,36,48,-60.99759614467621,-42.32442878186703,21.176361083984375,-60.41984537243843,-40.29695587108533,23.176361083984375,"Supramarginal Gyrus, posterior division",Left Cerebral Cortex,"Supramarginal Gyrus, posterior division"
143,1,1.0,14,40,16,-61.35065507888794,-34.332223162055016,-42.823638916015625,-61.35065507888794,-34.332223162055016,-42.823638916015625,,,
144,1,1.0,14,40,47,-61.35065507888794,-34.332223162055016,19.176361083984375,-61.35065507888794,-34.332223162055016,19.176361083984375,Parietal Opercular Cortex,Left Cerebral Cortex,Parietal Opercular Cortex
145,9,1.0,14,40,52,-61.35065507888794,-34.332223162055016,29.176361083984375,-59.875076439645554,-32.48752728849651,26.509694417317704,"Supramarginal Gyrus, anterior division",Left Cerebral Cortex,"Supramarginal Gyrus, anterior division"
146,4,1.0,14,41,44,-61.43891981244087,-32.33417175710201,13.176361083984375,-59.98451729118824,-31.26894766651094,13.176361083984375,Planum Temporale,Left Cerebral Cortex,Planum Temporale
147,1,1.0,14,46,10,-61.880243480205536,-22.343914732336998,-54.823638916015625,-61.880243480205536,-22.343914732336998,-54.823638916015625,,,
148,2,1.0,14,46,36,-61.880243480205536,-22.343914732336998,-2.823638916015625,-60.837087854743004,-23.29880817607045,-3.823638916015625,"Superior Temporal Gyrus, posterior division",Left Cerebral Cortex,"Superior Temporal Gyrus, posterior division"
149,1,1.0,14,48,10,-62.0567729473114,-18.347811922430992,-54.823638916015625,-62.0567729473114,-18.347811922430992,-54.823638916015625,,,
150,17,1.0,14,54,50,-62.586361348629,-6.3595034927129745,25.176361083984375,-55.555200636386864,-5.577851923949581,25.764596378102027,Postcentral Gyrus,Left Cerebral Cortex,Postcentral Gyrus
151,1,1.0,14,56,23,-62.76289081573486,-2.3634006828069687,-28.823638916015625,-62.76289081573486,-2.3634006828069687,-28.823638916015625,"Middle Temporal Gyrus, anterior division",Left Cerebral Cortex,"Middle Temporal Gyrus, anterior division"
152,1,1.0,14,57,21,-62.851155549287796,-0.36534927785396576,-32.823638916015625,-62.851155549287796,-0.36534927785396576,-32.823638916015625,,,
153,2,1.0,14,65,43,-63.55727341771126,15.619061961770058,11.176361083984375,-62.55825015902519,15.663194220513105,11.176361083984375,,,
154,1,1.0,14,65,49,-63.55727341771126,15.619061961770058,23.176361083984375,-63.55727341771126,15.619061961770058,23.176361083984375,,,
155,2,1.0,14,66,23,-63.64553815126419,17.61711336672306,-28.823638916015625,-62.646514892578125,17.66124562546611,-29.823638916015625,,,
156,1,1.0,14,68,47,-63.822067618370056,21.613216176629066,19.176361083984375,-63.822067618370056,21.613216176629066,19.176361083984375,,,
157,2,1.0,14,70,32,-63.99859708547592,25.609318986535072,-10.823638916015625,-63.04370619356632,26.65247694775462,-10.823638916015625,,,
158,1,1.0,14,75,23,-64.43992075324059,35.59957601130009,-28.823638916015625,-64.43992075324059,35.59957601130009,-28.823638916015625,,,
159,1,1.0,14,83,18,-65.14603862166405,51.58398725092411,-38.823638916015625,-65.14603862166405,51.58398725092411,-38.823638916015625,,,
160,5,1.0,14,83,38,-65.14603862166405,51.58398725092411,1.176361083984375,-62.27816171050072,50.10911645144225,3.176361083984375,,,
161,1,1.0,15,23,35,-57.85210809111595,-68.21083252876997,-4.823638916015625,-57.85210809111595,-68.21083252876997,-4.823638916015625,"Lateral Occipital Cortex, inferior division",Left Cerebral Cortex,"Lateral Occipital Cortex, inferior division"
162,11,1.0,15,23,45,-57.85210809111595,-68.21083252876997,15.176361083984375,-52.18112939054316,-68.8702922544696,14.812724720348015,"Lateral Occipital Cortex, superior division",Left Cerebral Cortex,"Lateral Occipital Cortex, superior division"
163,1,1.0,15,31,21,-58.55822595953941,-52.22642128914595,-32.823638916015625,-58.55822595953941,-52.22642128914595,-32.823638916015625,,,
164,3,1.0,15,33,46,-58.73475542664528,-48.23031847923994,17.176361083984375,-58.79359858234723,-46.89828420927128,16.509694417317704,"Supramarginal Gyrus, posterior division",Left Cerebral Cortex,"Supramarginal Gyrus, posterior division"
165,3,1.0,15,36,30,-58.99954962730408,-42.23616426438093,-14.823638916015625,-58.304112543662384,-42.87275989353658,-14.823638916015625,"Inferior Temporal Gyrus, posterior division",Left Cerebral Cortex,"Inferior Temporal Gyrus, posterior division"
166,1,1.0,15,36,44,-58.99954962730408,-42.23616426438093,13.176361083984375,-58.99954962730408,-42.23616426438093,13.176361083984375,"Supramarginal Gyrus, posterior division",Left Cerebral Cortex,"Supramarginal Gyrus, posterior division"
167,1,1.0,15,36,46,-58.99954962730408,-42.23616426438093,17.176361083984375,-58.99954962730408,-42.23616426438093,17.176361083984375,"Supramarginal Gyrus, posterior division",Left Cerebral Cortex,"Supramarginal Gyrus, posterior division"
168,1,1.0,15,38,33,-59.17607909440994,-38.240061454474926,-8.823638916015625,-59.17607909440994,-38.240061454474926,-8.823638916015625,"Middle Temporal Gyrus, posterior division",Left Cerebral Cortex,"Middle Temporal Gyrus, posterior division"
169,17,1.0,15,38,57,-59.17607909440994,-38.240061454474926,39.176361083984375,-55.53777454705799,-37.96157607523834,40.23518461339614,"Supramarginal Gyrus, anterior division",Left Cerebral Cortex,"Supramarginal Gyrus, anterior division"
170,7,1.0,15,40,14,-59.35260856151581,-34.24395864456892,-46.823638916015625,-55.97782295090811,-32.950904383191045,-46.252210344587056,,,
171,1,1.0,15,47,42,-59.97046169638634,-20.2575988098979,9.176361083984375,-59.97046169638634,-20.2575988098979,9.176361083984375,Planum Temporale,Left Cerebral Cortex,Planum Temporale
172,2,1.0,15,47,48,-59.97046169638634,-20.2575988098979,21.176361083984375,-58.97143843770027,-20.213466551154852,20.176361083984375,Postcentral Gyrus,Left Cerebral Cortex,Postcentral Gyrus
173,3,1.0,15,48,8,-60.05872642993927,-18.259547404944897,-58.823638916015625,-58.06067991256714,-18.1712828874588,-58.156972249348954,,,
174,8,1.0,15,52,40,-60.411785364151,-10.267341785132885,5.176361083984375,-57.980425767600536,-8.658472584560513,3.176361083984375,Central Opercular Cortex,Left Cerebral Cortex,Central Opercular Cortex
175,7,1.0,15,52,63,-60.411785364151,-10.267341785132885,51.176361083984375,-57.2215609891074,-11.270384060485028,49.747789655412944,,,
176,2,1.0,15,55,47,-60.6765795648098,-4.273187570273876,19.176361083984375,-59.67755630612373,-4.2290553115308285,20.176361083984375,Precentral Gyrus,Left Cerebral Cortex,Precentral Gyrus
177,2,1.0,15,57,25,-60.853109031915665,-0.27708476036787033,-24.823638916015625,-60.89724139869213,0.7219409421086311,-25.823638916015625,"Middle Temporal Gyrus, anterior division",Left Cerebral Cortex,"Middle Temporal Gyrus, anterior division"
